actual,proposed
-5.717926025390625,-5.723479747772217
-5.717926025390625,-5.717926025390625
-5.7123703956604,0.014675787650048733
-5.706813812255859,-5.7123703956604
-5.555794715881348,-5.706813812255859
-5.5448994636535645,-5.555794715881348
-5.539449691772461,-5.5448994636535645
-5.5448994636535645,0.014606384560465813
-5.539449691772461,-5.5448994636535645
-5.450235843658447,-5.539449691772461
-5.450235843658447,-5.450235843658447
-5.444855690002441,-5.450235843658447
-5.439474105834961,0.014600896276533604
-5.434090614318848,-5.439474105834961
-5.400792598724365,-5.434090614318848
-5.390028953552246,-5.400792598724365
-5.390028953552246,-5.390028953552246
-5.37925910949707,0.014462669380009174
-5.363092422485352,-5.37925910949707
-5.299263000488281,-5.363092422485352
-5.288547992706299,-5.288547992706299
-5.256369113922119,0.014211197383701801
-5.240260601043701,-5.256369113922119
-5.229514122009277,-5.240260601043701
-5.02830171585083,-5.229514122009277
-5.017873287200928,-5.02830171585083
-5.007438659667969,0.01398738007992506
-4.991777420043945,-5.007438659667969
-4.9708781242370605,-4.991777420043945
-4.801388263702393,-4.9708781242370605
-4.79121208190918,-4.801388263702393
-4.786121845245361,0.013716905377805233
-4.786121845245361,-4.786121845245361
-4.786121845245361,-4.786121845245361
-4.539906024932861,-4.786121845245361
-4.544774532318115,-4.539906024932861
-4.544774532318115,0.013624622486531734
-4.544774532318115,-4.544774532318115
-4.544774532318115,-4.544774532318115
-4.3500261306762695,-4.544774532318115
-4.354715824127197,-4.3500261306762695
-4.359404563903809,0.013539898209273815
-4.3640923500061035,-4.359404563903809
-4.368779182434082,-4.3640923500061035
-4.378150463104248,-4.368779182434082
-4.231828212738037,-4.378150463104248
-4.240907669067383,0.013545853085815907
-4.249984264373779,-4.240907669067383
-4.254521369934082,-4.249984264373779
-4.259057998657227,-4.254521369934082
-4.087069034576416,-4.259057998657227
-4.0914306640625,0.013560797087848186
-4.095791816711426,-4.0914306640625
-4.100152492523193,-4.095791816711426
-4.1045122146606445,-4.100152492523193
-3.991050958633423,-4.1045122146606445
-4.003758430480957,0.013551545329391956
-4.012226581573486,-4.003758430480957
-4.033385276794434,-4.012226581573486
-4.0545268058776855,-4.033385276794434
-3.9935684204101562,-4.0545268058776855
-3.9977283477783203,0.013695932924747467
-3.9977283477783203,-3.9977283477783203
-4.006046295166016,-3.9977283477783203
-4.01436185836792,-4.006046295166016
-4.026830196380615,-4.01436185836792
-3.8256213665008545,0.01369447074830532
-3.8295836448669434,-3.8256213665008545
-3.8414673805236816,-3.8295836448669434
-3.849386692047119,-3.8414673805236816
-3.8533456325531006,-3.849386692047119
-3.708320140838623,0.013813294470310211
-3.71213436126709,-3.708320140838623
-3.7159481048583984,-3.71213436126709
-3.7159481048583984,-3.7159481048583984
-3.7197611331939697,-3.7159481048583984
-3.6358752250671387,0.013751507736742496
-3.6358752250671387,-3.6358752250671387
-3.6358752250671387,-3.6358752250671387
-3.632140874862671,-3.6358752250671387
-3.628406047821045,-3.632140874862671
-3.507593870162964,0.013580124825239182
-3.5148255825042725,-3.507593870162964
-3.5039772987365723,-3.5148255825042725
-3.4967427253723145,-3.5039772987365723
-3.4931247234344482,-3.4967427253723145
-3.4931247234344482,0.01339633297175169
-3.3597419261932373,-3.4931247234344482
-3.3597419261932373,-3.3597419261932373
-3.3597419261932373,-3.3597419261932373
-3.3597419261932373,-3.3597419261932373
-3.3597419261932373,0.01324371062219143
-3.1790361404418945,-3.3597419261932373
-3.1790361404418945,0.013097587041556835
-3.1823501586914062,-3.1790361404418945
-3.1823501586914062,-3.1823501586914062
-3.1757216453552246,0.01311167050153017
-2.975708246231079,-3.1757216453552246
-2.9663443565368652,-2.975708246231079
-2.9632225036621094,-2.9663443565368652
-2.9663443565368652,-2.9632225036621094
-2.9632225036621094,0.012865869328379631
-2.7339043617248535,-2.9632225036621094
-2.7310028076171875,-2.7339043617248535
-2.7281012535095215,-2.7310028076171875
-2.722297191619873,-2.7281012535095215
-2.7193949222564697,0.012606967240571976
-2.7193949222564697,-2.7193949222564697
-2.6327948570251465,-2.7193949222564697
-2.6299777030944824,-2.6327948570251465
-2.624342679977417,-2.6299777030944824
-2.6187069416046143,0.012383336201310158
-2.615889072418213,-2.6187069416046143
-2.5256075859069824,-2.615889072418213
-2.53105092048645,-2.5256075859069824
-2.53105092048645,-2.53105092048645
-2.5201637744903564,0.012216339819133282
-2.511996269226074,-2.5201637744903564
-2.3230535984039307,-2.511996269226074
-2.3205230236053467,-2.3230535984039307
-2.3205230236053467,-2.3205230236053467
-2.3179922103881836,0.011925894767045975
-2.3154613971710205,-2.3179922103881836
-2.1122145652770996,-2.3154613971710205
-2.109894037246704,-2.1122145652770996
-2.105253219604492,-2.109894037246704
-2.100611686706543,0.011681702919304371
-2.0959696769714355,-2.100611686706543
-2.093648672103882,-2.0959696769714355
-1.8655825853347778,-2.093648672103882
-1.8635015487670898,-1.8655825853347778
-1.8635015487670898,0.011426032520830631
-1.8614202737808228,-1.8635015487670898
-1.8593391180038452,-1.8614202737808228
-1.726046085357666,-1.8593391180038452
-1.7241113185882568,-1.726046085357666
-1.7241113185882568,0.011259626597166061
-1.7241113185882568,-1.7241113185882568
-1.7221763134002686,-1.7241113185882568
-1.5228378772735596,-1.7221763134002686
-1.5211156606674194,-1.5228378772735596
-1.5211156606674194,0.011056946590542793
-1.5211156606674194,-1.5211156606674194
-1.5193934440612793,-1.5211156606674194
-1.3468658924102783,-1.5193934440612793
-1.3468658924102783,-1.3468658924102783
-1.3483966588974,0.010922536253929138
-1.3483966588974,-1.3483966588974
-1.3514580726623535,-1.3483966588974
-1.1907718181610107,-1.3514580726623535
-1.1934665441513062,-1.1907718181610107
-1.1948137283325195,0.010923491790890694
-1.196160912513733,-1.1948137283325195
-1.196160912513733,-1.196160912513733
-1.196160912513733,-1.196160912513733
-1.0203853845596313,-1.196160912513733
-1.023829460144043,0.010896681807935238
-1.026125431060791,-1.023829460144043
-1.0284212827682495,-1.026125431060791
-1.031865119934082,-1.0284212827682495
-0.9014498591423035,-1.031865119934082
-0.9044572710990906,0.010958285070955753
-0.9054597616195679,-0.9044572710990906
-0.9074646234512329,-0.9054597616195679
-0.9094694256782532,-0.9074646234512329
-0.844136655330658,-0.9094694256782532
-0.8459960222244263,0.010987206362187862
-0.8459960222244263,-0.8459960222244263
-0.8478553295135498,-0.8459960222244263
-0.8506443500518799,-0.8478553295135498
-0.7374765872955322,-0.8506443500518799
-0.7398931384086609,0.010992057621479034
-0.7415041923522949,-0.7398931384086609
-0.743115246295929,-0.7415041923522949
-0.7447261810302734,-0.743115246295929
-0.747948169708252,-0.7447261810302734
-0.6621240973472595,0.01114839967340231
-0.6635491251945496,-0.6621240973472595
-0.6656867861747742,-0.6635491251945496
-0.6671118140220642,-0.6656867861747742
-0.6685368418693542,-0.6671118140220642
-0.5756711959838867,0.011223472654819489
-0.5762836933135986,-0.5756711959838867
-0.5762836933135986,-0.5762836933135986
-0.5768961310386658,-0.5762836933135986
-0.5775085091590881,-0.5768961310386658
-0.4736423194408417,0.011228391900658607
-0.47414425015449524,-0.4736423194408417
-0.4746462106704712,-0.47414425015449524
-0.47514814138412476,-0.4746462106704712
-0.4756500720977783,-0.47514814138412476
-0.39310121536254883,0.011234350502490997
-0.39310121536254883,-0.39310121536254883
-0.39351657032966614,-0.39310121536254883
-0.394347220659256,-0.39351657032966614
-0.3951779305934906,0.011238954961299896
-0.3048756718635559,-0.3951779305934906
-0.3045561909675598,-0.3048756718635559
-0.3042367100715637,-0.3045561909675598
-0.3045561909675598,-0.3042367100715637
-0.3045561909675598,0.011225614696741104
-0.16178196668624878,-0.3045561909675598
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,-0.16178196668624878
-0.16178196668624878,0.011177906766533852
0.02143363654613495,-0.16178196668624878
0.021411053836345673,0.02143363654613495
0.021411053836345673,0.021411053836345673
0.021411053836345673,0.021411053836345673
0.021411053836345673,0.011102794669568539
0.1739450991153717,0.021411053836345673
0.1739450991153717,0.1739450991153717
0.1739450991153717,0.1739450991153717
0.17376163601875305,0.1739450991153717
0.1735781580209732,0.011024856939911842
0.17376163601875305,0.1735781580209732
0.33214718103408813,0.17376163601875305
0.33214718103408813,0.33214718103408813
0.3335496485233307,0.33214718103408813
0.3335496485233307,0.011040321551263332
0.3335496485233307,0.3335496485233307
0.47762802243232727,0.3335496485233307
0.4796377122402191,0.47762802243232727
0.4801400899887085,0.4796377122402191
0.47913527488708496,0.01103969570249319
0.4786328673362732,0.4786328673362732
0.5647156238555908,0.5641230344772339
0.5653082728385925,0.5647156238555908
0.5653082728385925,0.01103479228913784
0.5647156238555908,0.5653082728385925
0.6363716721534729,0.5647156238555908
0.6370400190353394,0.6363716721534729
0.6363716721534729,0.6370400190353394
0.6357033252716064,0.01100236363708973
0.6357033252716064,0.6357033252716064
0.7762942910194397,0.6357033252716064
0.7746630311012268,0.7762942910194397
0.7738473415374756,0.7746630311012268
0.7730316519737244,0.010973356664180756
0.7722159624099731,0.7730316519737244
0.7722159624099731,0.7722159624099731
0.8458437919616699,0.7722159624099731
0.8440538048744202,0.8458437919616699
0.8431587219238281,0.010919622145593166
0.8422636985778809,0.8431587219238281
0.8431587219238281,0.8422636985778809
0.9175913333892822,0.8431587219238281
0.9166155457496643,0.9175913333892822
0.9156398177146912,0.010887986980378628
0.9146641492843628,0.9156398177146912
0.9146641492843628,0.9146641492843628
1.0020853281021118,0.9146641492843628
1.0020853281021118,1.0020853281021118
1.0020853281021118,0.010914185084402561
1.0031548738479614,1.0020853281021118
1.0031548738479614,1.0031548738479614
1.0020853281021118,1.0031548738479614
1.1473244428634644,1.0020853281021118
1.148546576499939,0.010994215495884418
1.148546576499939,1.148546576499939
1.148546576499939,1.148546576499939
1.1473244428634644,1.148546576499939
1.1878728866577148,1.1473244428634644
1.1878728866577148,0.011026900261640549
1.1878728866577148,1.1878728866577148
1.186606526374817,1.1878728866577148
1.186606526374817,1.186606526374817
1.2139575481414795,1.186606526374817
1.2126622200012207,0.011064774356782436
1.2100715637207031,1.2126622200012207
1.2087761163711548,1.2100715637207031
1.2087761163711548,1.2087761163711548
1.2527846097946167,1.2087761163711548
1.2514410018920898,0.011049257591366768
1.2527846097946167,1.2514410018920898
1.2527846097946167,1.2527846097946167
1.2527846097946167,1.2527846097946167
1.258424997329712,1.2527846097946167
1.2570754289627075,0.011122544296085835
1.2570754289627075,1.2570754289627075
1.2557258605957031,1.2570754289627075
1.2557258605957031,1.2557258605957031
1.2543762922286987,1.2557258605957031
1.3786572217941284,0.011164270341396332
1.3771753311157227,1.3786572217941284
1.3771753311157227,1.3771753311157227
1.3786572217941284,1.3771753311157227
1.3786572217941284,1.3786572217941284
1.4352750778198242,0.011164270341396332
1.4368170499801636,1.4352750778198242
1.4383589029312134,1.4368170499801636
1.4399008750915527,1.4383589029312134
1.4383589029312134,1.4399008750915527
1.4831898212432861,0.01123230904340744
1.4831898212432861,1.4831898212432861
1.4831898212432861,1.4831898212432861
1.4831898212432861,1.4831898212432861
1.4831898212432861,1.4831898212432861
1.5944441556930542,0.01130426675081253
1.5961508750915527,1.5944441556930542
1.5978573560714722,1.5961508750915527
1.5978573560714722,1.5978573560714722
1.5961508750915527,1.5978573560714722
1.5961508750915527,0.011395194567739964
1.709328055381775,1.5961508750915527
1.71114981174469,1.709328055381775
1.709328055381775,1.71114981174469
1.709328055381775,1.709328055381775
1.709328055381775,0.011503268033266068
1.7267359495162964,1.709328055381775
1.7285759449005127,1.7267359495162964
1.73041570186615,1.7285759449005127
1.73041570186615,1.73041570186615
1.7267359495162964,0.011593508534133434
1.7727900743484497,1.7267359495162964
1.774680256843567,0.01165788248181343
1.774680256843567,1.774680256843567
1.7727900743484497,1.774680256843567
1.7690099477767944,0.011632785201072693
1.8320928812026978,1.7690099477767944
1.8320928812026978,1.8320928812026978
1.8320928812026978,1.8320928812026978
1.8301345109939575,1.8320928812026978
1.8301345109939575,0.011687549762427807
1.8281760215759277,1.8301345109939575
1.8411860466003418,1.8281760215759277
1.8392119407653809,1.8411860466003418
1.8372374773025513,1.8392119407653809
1.8352630138397217,0.011702821590006351
1.833288550376892,1.8352630138397217
1.8269667625427246,1.833288550376892
1.8309067487716675,1.8269667625427246
1.8309067487716675,1.8309067487716675
1.8309067487716675,0.011784130707383156
1.8309067487716675,1.8309067487716675
1.8202816247940063,1.8309067487716675
1.8202816247940063,1.8202816247940063
1.8222380876541138,1.8202816247940063
1.8202816247940063,0.011882336810231209
1.8202816247940063,1.8202816247940063
1.9427217245101929,1.8202816247940063
1.9448069334030151,1.9427217245101929
1.9448069334030151,1.9448069334030151
1.9427217245101929,0.011955995112657547
1.9427217245101929,1.9427217245101929
1.9468917846679688,1.9427217245101929
1.9773532152175903,1.9468917846679688
1.9773532152175903,1.9773532152175903
1.9731239080429077,0.012056328356266022
1.9710091352462769,1.9731239080429077
1.9731239080429077,1.9710091352462769
2.0461063385009766,1.9731239080429077
2.0461063385009766,2.0461063385009766
2.048299551010132,0.012155217118561268
2.048299551010132,2.048299551010132
2.048299551010132,2.048299551010132
2.1045289039611816,2.048299551010132
2.1045289039611816,2.1045289039611816
2.106780767440796,2.1045289039611816
2.106780767440796,2.106780767440796
2.1045289039611816,2.106780767440796
2.265869617462158,2.1045289039611816
2.2707130908966064,2.265869617462158
2.27313494682312,0.012352877296507359
2.2707130908966064,2.27313494682312
2.2634475231170654,2.2707130908966064
2.2634475231170654,2.2634475231170654
2.385528087615967,2.2634475231170654
2.385528087615967,0.012376352213323116
2.38297700881958,2.385528087615967
2.38297700881958,2.38297700881958
2.38297700881958,2.38297700881958
2.5096757411956787,2.38297700881958
2.5096757411956787,0.012449280358850956
2.5096757411956787,2.5096757411956787
2.5096757411956787,2.5096757411956787
2.5096757411956787,2.5096757411956787
2.6458611488342285,2.5096757411956787
2.648679256439209,0.012542108073830605
2.6458611488342285,2.648679256439209
2.6458611488342285,2.6458611488342285
2.643043041229248,2.6458611488342285
2.635314702987671,2.643043041229248
2.63812518119812,0.01262656506150961
2.63812518119812,2.63812518119812
2.635314702987671,2.63812518119812
2.6325042247772217,2.635314702987671
2.626882791519165,2.6325042247772217
2.8126754760742188,0.012705559842288494
2.8126754760742188,2.8126754760742188
2.8066673278808594,2.809671401977539
2.8036630153656006,2.8066673278808594
2.9440200328826904,0.012750602327287197
2.947167158126831,2.9440200328826904
2.947167158126831,2.947167158126831
2.947167158126831,2.947167158126831
2.947167158126831,2.947167158126831
2.978602409362793,0.012764599174261093
2.978602409362793,2.978602409362793
2.978602409362793,2.978602409362793
2.978602409362793,2.978602409362793
2.975423574447632,2.978602409362793
3.1008124351501465,0.012838325463235378
3.1008124351501465,3.1008124351501465
3.1008124351501465,3.1008124351501465
3.1008124351501465,3.1008124351501465
3.1041173934936523,3.1008124351501465
3.3294827938079834,0.012958744540810585
3.3294827938079834,3.3294827938079834
3.325953722000122,3.3294827938079834
3.3224244117736816,3.325953722000122
3.3224244117736816,3.3224244117736816
3.318894863128662,0.013025755994021893
3.474958896636963,3.318894863128662
3.467573881149292,3.474958896636963
3.463880777359009,3.467573881149292
3.467573881149292,3.463880777359009
3.471266746520996,0.013049918226897717
3.594393014907837,3.471266746520996
3.598205804824829,3.594393014907837
3.602018356323242,3.598205804824829
3.605830430984497,3.602018356323242
3.602018356323242,0.013201947323977947
3.7116260528564453,3.602018356323242
3.7116260528564453,3.7116260528564453
3.707707405090332,3.7116260528564453
3.7037880420684814,3.707707405090332
3.707707405090332,0.013253973796963692
3.707707405090332,3.707707405090332
3.68060302734375,3.707707405090332
3.684495449066162,3.68060302734375
3.688387632369995,3.684495449066162
3.684495449066162,0.013412716798484325
3.672816276550293,3.684495449066162
3.6800832748413086,3.672816276550293
3.6800832748413086,3.6800832748413086
3.6800832748413086,3.6800832748413086
3.6761865615844727,0.01346608903259039
3.6722891330718994,3.6761865615844727
3.697733163833618,3.6722891330718994
3.7016592025756836,3.697733163833618
3.697733163833618,3.7016592025756836
3.6938061714172363,0.013504670932888985
3.6898787021636963,3.6938061714172363
3.6620657444000244,3.6898787021636963
3.6620657444000244,3.6620657444000244
3.658160448074341,3.6620657444000244
3.658160448074341,0.01352855283766985
3.6620657444000244,3.658160448074341
3.6620657444000244,3.6620657444000244
3.653289556503296,3.6620657444000244
3.653289556503296,3.653289556503296
3.649393081665039,0.013620938174426556
3.649393081665039,3.649393081665039
3.645495891571045,3.649393081665039
3.68149471282959,3.645495891571045
3.68149471282959,3.68149471282959
3.6775577068328857,0.013651073910295963
3.6736199855804443,3.6775577068328857
3.6696815490722656,3.6736199855804443
3.6837942600250244,3.6696815490722656
3.679837226867676,3.6837942600250244
3.6837942600250244,0.013647754676640034
3.687751054763794,3.6837942600250244
3.691707134246826,3.687751054763794
3.684936046600342,3.691707134246826
3.6809866428375244,3.684936046600342
3.6770365238189697,0.013745741918683052
3.6809866428375244,3.6770365238189697
3.684936046600342,3.6809866428375244
3.7208969593048096,3.684936046600342
3.7248764038085938,3.7208969593048096
3.7368125915527344,0.01384380180388689
3.7487435340881348,3.7368125915527344
3.7487435340881348,3.7487435340881348
3.7368125915527344,3.7487435340881348
3.782618761062622,3.7368125915527344
3.7866406440734863,0.013936811126768589
3.7866406440734863,3.7866406440734863
3.7866406440734863,3.7866406440734863
3.7866406440734863,3.7866406440734863
3.8942575454711914,3.7866406440734863
3.8942575454711914,0.014027548022568226
3.8983731269836426,3.8942575454711914
3.9066033363342285,3.8983731269836426
3.9148311614990234,3.9066033363342285
3.92305588722229,3.9148311614990234
4.023338794708252,0.014171536080539227
4.031741619110107,4.023338794708252
4.040141582489014,4.031741619110107
4.048538684844971,4.040141582489014
4.048538684844971,4.048538684844971
4.134289264678955,0.014314347878098488
4.134289264678955,4.134289264678955
4.134289264678955,4.134289264678955
4.134289264678955,4.134289264678955
4.134289264678955,4.134289264678955
4.198101043701172,0.014341002330183983
4.198101043701172,4.198101043701172
4.1937689781188965,4.198101043701172
4.189436435699463,4.1937689781188965
4.189436435699463,4.189436435699463
4.238737106323242,0.014325364492833614
4.238737106323242,4.238737106323242
4.234358310699463,4.238737106323242
4.238737106323242,4.234358310699463
4.238737106323242,4.238737106323242
4.507070541381836,0.014343606308102608
4.520931243896484,4.507070541381836
4.53478479385376,4.520931243896484
4.544014930725098,4.53478479385376
4.553242206573486,4.544014930725098
4.708868026733398,0.014510858803987503
4.7136054039001465,4.708868026733398
4.7183427810668945,4.7136054039001465
4.723079204559326,4.7183427810668945
4.727814197540283,4.723079204559326
4.7183427810668945,0.014606953598558903
4.843415260314941,4.7183427810668945
4.838560104370117,4.843415260314941
4.833703994750977,4.838560104370117
4.833703994750977,4.833703994750977
4.838560104370117,0.014504958875477314
4.992439270019531,4.838560104370117
4.982421398162842,4.992439270019531
4.977410316467285,4.982421398162842
4.982421398162842,4.977410316467285
4.987431049346924,0.014407895505428314
5.254569053649902,4.987431049346924
5.259788990020752,5.254569053649902
5.265007972717285,5.259788990020752
5.2702250480651855,5.265007972717285
5.2702250480651855,0.014469017274677753
5.33707857131958,5.2702250480651855
5.331806659698486,5.33707857131958
5.33707857131958,5.33707857131958
5.342349052429199,0.014438287355005741
5.314337253570557,5.342349052429199
5.309089660644531,5.314337253570557
5.303840637207031,5.309089660644531
5.309089660644531,5.303840637207031
5.303840637207031,0.014363734982907772
5.303840637207031,5.303840637207031
5.285695552825928,5.303840637207031
5.285695552825928,5.285695552825928
5.285695552825928,5.285695552825928
5.275234222412109,0.014289584942162037
5.264767169952393,5.275234222412109
5.29315710067749,5.264767169952393
5.282626152038574,5.29315710067749
5.282626152038574,5.282626152038574
5.2878923416137695,0.01409292034804821
5.2878923416137695,5.2878923416137695
5.375741481781006,5.2878923416137695
5.3810834884643555,5.375741481781006
5.375741481781006,5.3810834884643555
5.365053176879883,0.013987892307341099
5.359706401824951,5.365053176879883
5.349009990692139,5.359706401824951
5.345327377319336,5.349009990692139
5.339962005615234,5.345327377319336
5.334595203399658,0.013735620304942131
5.329227447509766,5.334595203399658
5.32385778427124,5.329227447509766
5.350651741027832,5.32385778427124
5.345258712768555,5.350651741027832
5.350651741027832,0.013553472235798836
5.356043815612793,5.350651741027832
5.3398637771606445,5.356043815612793
5.417428016662598,5.3398637771606445
5.406494140625,5.417428016662598
5.39008092880249,0.01335152704268694
5.379131317138672,5.39008092880249
5.373654365539551,5.379131317138672
5.438164710998535,5.373654365539551
5.432626247406006,5.438164710998535
5.432626247406006,0.0130839291960001
5.432626247406006,5.432626247406006
5.416001319885254,5.432626247406006
5.435778617858887,5.416001319885254
5.435778617858887,5.435778617858887
5.446920871734619,0.0128477169200778
5.458057403564453,5.446920871734619
5.458057403564453,5.458057403564453
5.474749565124512,5.458057403564453
5.429514408111572,5.474749565124512
5.435038089752197,0.012776077724993229
5.429514408111572,5.435038089752197
5.429514408111572,5.429514408111572
5.429514408111572,5.429514408111572
5.491201400756836,5.429514408111572
5.485625743865967,0.012581239454448223
5.47446870803833,5.485625743865967
5.468887805938721,5.47446870803833
5.468887805938721,5.468887805938721
5.528082847595215,5.468887805938721
5.522451400756836,0.012319693341851234
5.511183738708496,5.522451400756836
5.511183738708496,5.511183738708496
5.511183738708496,5.511183738708496
5.522451400756836,5.511183738708496
5.657765865325928,0.012097296305000782
5.657765865325928,5.657765865325928
5.663514137268066,5.657765865325928
5.669260501861572,5.663514137268066
5.669260501861572,5.669260501861572
5.732206344604492,0.012110858224332333
5.732206344604492,5.732206344604492
5.726415634155273,0.01190606877207756
5.714828968048096,5.726415634155273
5.709033489227295,5.714828968048096
5.727558135986328,0.011852798983454704
5.721738338470459,5.727558135986328
5.715917110443115,5.721738338470459
5.710093975067139,5.715917110443115
5.704268932342529,0.011556434445083141
5.863862037658691,5.8579206466674805
5.8579206466674805,5.863862037658691
5.863862037658691,5.8579206466674805
5.863862037658691,5.863862037658691
6.001161575317383,0.011320490390062332
5.989060878753662,6.001161575317383
6.001161575317383,5.989060878753662
6.001161575317383,6.001161575317383
6.001161575317383,6.001161575317383
5.995112419128418,0.011047562584280968
6.130191326141357,5.995112419128418
6.136337757110596,6.130191326141357
6.136337757110596,6.136337757110596
6.136337757110596,6.136337757110596
6.142481803894043,0.010765857994556427
6.243172645568848,6.142481803894043
6.24937629699707,6.243172645568848
6.24937629699707,6.24937629699707
6.25557804107666,6.24937629699707
6.261776924133301,0.010511483065783978
6.402266025543213,6.261776924133301
6.40855073928833,6.402266025543213
6.414834022521973,6.40855073928833
6.433668613433838,6.414834022521973
6.439941883087158,0.010253539308905602
6.584280490875244,6.439941883087158
6.584280490875244,6.584280490875244
6.597037315368652,6.584280490875244
6.6034111976623535,6.597037315368652
6.6034111976623535,0.009930589236319065
6.6034111976623535,6.6034111976623535
6.644991874694824,6.6034111976623535
6.651378631591797,6.644991874694824
6.644991874694824,6.651378631591797
6.6386027336120605,0.009563294239342213
6.62581729888916,6.6386027336120605
6.667771816253662,6.62581729888916
6.661338806152344,6.667771816253662
6.667771816253662,6.661338806152344
6.661338806152344,0.009104957804083824
6.654902935028076,6.654902935028076
6.589572429656982,6.595970153808594
6.589572429656982,6.589572429656982
6.58317232131958,0.008594454266130924
6.58317232131958,6.58317232131958
6.589572429656982,6.58317232131958
6.599715232849121,6.589572429656982
6.593307971954346,6.599715232849121
6.593307971954346,0.008154945448040962
6.593307971954346,6.593307971954346
6.586897850036621,6.593307971954346
6.679241180419922,6.586897850036621
6.6857008934021,6.679241180419922
6.6857008934021,0.0077268145978450775
6.679241180419922,6.6857008934021
6.679241180419922,6.679241180419922
6.722302436828613,6.679241180419922
6.709301471710205,6.722302436828613
6.6897783279418945,0.007240233942866325
6.670230388641357,6.6897783279418945
6.6506571769714355,6.670230388641357
6.641104221343994,6.6506571769714355
6.621504306793213,6.641104221343994
6.614965438842773,0.006689498201012611
6.608423709869385,6.614965438842773
6.601879119873047,6.608423709869385
6.659374713897705,6.601879119873047
6.652772426605225,6.659374713897705
6.632945537567139,0.006182680372148752
6.626331329345703,6.632945537567139
6.626331329345703,6.626331329345703
6.61971378326416,6.626331329345703
6.568784236907959,6.61971378326416
6.568784236907959,0.005701667163521051
6.562185764312744,6.568784236907959
6.55558443069458,6.562185764312744
6.55558443069458,6.55558443069458
6.600598335266113,6.55558443069458
6.600598335266113,0.005207875277847052
6.607232570648193,6.600598335266113
6.607232570648193,6.607232570648193
6.607232570648193,6.607232570648193
6.683860778808594,6.607232570648193
6.69054651260376,0.004707006737589836
6.697229862213135,6.69054651260376
6.697229862213135,6.697229862213135
6.710587024688721,6.697229862213135
6.71726131439209,6.710587024688721
6.72791051864624,0.004253148566931486
6.72791051864624,6.72791051864624
6.72791051864624,6.72791051864624
6.72791051864624,6.72791051864624
6.734597206115723,6.72791051864624
6.76077127456665,0.0037834288086742163
6.767465114593506,6.76077127456665
6.77415657043457,6.767465114593506
6.7942118644714355,6.77415657043457
6.814241409301758,6.7942118644714355
6.861380577087402,0.0038223888259381056
6.8813886642456055,6.861380577087402
6.901368618011475,6.8813886642456055
6.927967548370361,6.901368618011475
6.947885036468506,6.927967548370361
6.998565673828125,0.0033719956409186125
7.01848840713501,6.998565673828125
7.038383960723877,7.01848840713501
7.051631927490234,7.038383960723877
7.078092575073242,7.051631927490234
7.1044158935546875,0.0028735478408634663
7.111025333404541,7.1044158935546875
7.124235153198242,7.111025333404541
7.13743257522583,7.124235153198242
7.13743257522583,7.13743257522583
7.144026279449463,0.0023307667579501867
7.1108784675598145,7.144026279449463
7.1174492835998535,7.1108784675598145
7.1174492835998535,7.1174492835998535
7.1174492835998535,7.1174492835998535
7.1174492835998535,0.0017296893056482077
7.305857181549072,7.1174492835998535
7.312524318695068,7.305857181549072
7.312524318695068,7.312524318695068
7.319188594818115,7.312524318695068
7.312524318695068,0.001114149927161634
7.242933750152588,7.312524318695068
7.249556064605713,7.242933750152588
7.249556064605713,7.249556064605713
7.242933750152588,7.249556064605713
7.236307621002197,0.0004401116166263819
7.200173377990723,7.236307621002197
7.18691349029541,7.200173377990723
7.193545341491699,7.18691349029541
7.193545341491699,7.193545341491699
7.206799030303955,-0.0002446899306960404
7.21342134475708,7.206799030303955
7.206714153289795,7.21342134475708
7.200081825256348,-0.0008717052405700088
7.186807632446289,7.200081825256348
7.1801652908325195,-0.0008688720408827066
7.166872024536133,7.1801652908325195
7.071566581726074,7.166872024536133
7.058365345001221,7.071566581726074
7.051759719848633,7.058365345001221
7.045151710510254,-0.0014870333252474666
7.038540363311768,7.045151710510254
7.046905994415283,7.038540363311768
7.03367805480957,7.046905994415283
7.027060031890869,7.03367805480957
7.03367805480957,-0.002130451612174511
7.027060031890869,7.03367805480957
6.9118781089782715,7.027060031890869
6.89876651763916,6.9118781089782715
6.89876651763916,6.89876651763916
6.885643482208252,-0.002799618523567915
6.86593770980835,6.885643482208252
6.846205234527588,6.86593770980835
6.993932723999023,6.846205234527588
6.987236976623535,6.993932723999023
6.973835468292236,-0.003378156805410981
6.967130184173584,6.973835468292236
6.960421562194824,6.967130184173584
7.044712543487549,6.960421562194824
7.0311598777771,7.044712543487549
7.004017353057861,-0.003924175631254911
6.990427494049072,7.004017353057861
6.976823806762695,6.990427494049072
7.02463960647583,6.976823806762695
7.004092216491699,7.02463960647583
6.990377426147461,-0.004426389466971159
6.98351526260376,6.990377426147461
6.98351526260376,6.98351526260376
7.02821159362793,6.98351526260376
7.021308898925781,7.02821159362793
7.014402389526367,-0.004918953403830528
7.0074920654296875,7.014402389526367
7.0074920654296875,7.0074920654296875
7.014402389526367,7.0074920654296875
7.0363359451293945,7.014402389526367
7.043248653411865,-0.0054193115793168545
7.043248653411865,7.043248653411865
7.043248653411865,7.043248653411865
7.063969135284424,7.043248653411865
7.05381965637207,7.063969135284424
